source_scope,locale_key,token_key_a,exact_raw_token_a,raw_token_utf8_base64_a,raw_token_sha256_a,token_key_b,exact_raw_token_b,raw_token_utf8_base64_b,raw_token_sha256_b,n_a,n_b,n_ab,jaccard,p_b_given_a,p_a_given_b
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",f00a50c580e631c57336a6c85cbb195337d7b8100f3b80d6dd9325b76cef628d,มาเฟีย,4Lih4Liy4LmA4Lif4Li14Lii,0abca2880a5f7101a5fe06362d4488054e6686c46795bab587102d74fb42ec0e,fdb889c1569af522f491a0456d22bb6b349e65708d08374638607840d04b93b5,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,4,524,4,0.007633587786,1,0.007633587786
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",f61c4dbaecf1dc3c75c0555cfcdd3b3cdf02d25f62159ee5e8b397f501321e0c,นิยายสั้น,4LiZ4Li04Lii4Liy4Lii4Liq4Lix4LmJ4LiZ,77126f6eca761b5c80b8873f179529fcd60d5161c89cafcd6388dbd24e54ec27,fdb889c1569af522f491a0456d22bb6b349e65708d08374638607840d04b93b5,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,524,2,0.003816793893,1,0.003816793893
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",fdb889c1569af522f491a0456d22bb6b349e65708d08374638607840d04b93b5,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,fe1ba2c07c043f951a32084e375fd021ea8b1c28b9e924031176d262f3086a0f,สยองขวัญ,4Liq4Lii4Lit4LiH4LiC4Lin4Lix4LiN,e3dfb99b86e9b49558e0121adf22b3993cbcd3edff68ef320a690456bc718f04,524,8,8,0.015267175573,0.015267175573,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",148cafe7750f5e7b4f9d3045781e570eb2ba5bbd9abfd69c450978722b945758,Romance,Um9tYW5jZQ==,3bc3567a7fc6511a85072520dc1bdb95a732c4aee93a6533d53954f39124d7c9,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,26,304,26,0.085526315789,1,0.085526315789
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",1bf4dcbe8edbe61dcfe34bb55801a717b3b4d12caf232c6a5d646c1559170768,现言,546w6KiA,a508137500b87ea2fb7f681c9eab08154a371d0fec3fd8f295055de4eee3ed61,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,155,304,155,0.509868421053,1,0.509868421053
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",4f238a79665df99643913452c6de71564f2a3ed29756e28f77af8ee6d66f5d65,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,3,304,3,0.009868421053,1,0.009868421053
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",59131cc15b4596a09b6ad93f928093e1eb099d6ff22bb1593cc6334684af8c37,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,7ffb8fbe97f7c9fdecf176c055c96722423869b38fff3e8fa474e7e38d529a1b,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,5,98,4,0.040404040404,0.8,0.040816326531
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",59131cc15b4596a09b6ad93f928093e1eb099d6ff22bb1593cc6334684af8c37,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,ac1bad0482151fd2bdff8d267965037c3baf63c50be8c8b817daaee58f897ab4,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,5,4,1,0.125,0.2,0.25
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",768d63dc4bc2afc5472bf2a34619589948e7d8160336d3df208bfe46c0131f41,Fantasy,RmFudGFzeQ==,542855513e4f74d08a92352680c339d82e2ae347fb021a7128c7f4146c40d295,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,304,2,0.006578947368,1,0.006578947368
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",7ffb8fbe97f7c9fdecf176c055c96722423869b38fff3e8fa474e7e38d529a1b,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,98,304,94,0.305194805195,0.959183673469,0.309210526316
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",84209e6bbd49b1addccb89539647512e67ff1c61434ad9874130bf60fcfa5a62,Werewolf,V2VyZXdvbGY=,a2a5639765ce5eeb57d4f26e990f98d8bc802ce843882d5c6ee530abf45c39ef,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,3,304,3,0.009868421053,1,0.009868421053
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",9127a0eca5f2577d4b7b2eb5c24065227d5f066b8f5127a929c8ff878c0d442e,Billionaires,QmlsbGlvbmFpcmVz,ccf56236de194492990a0755a5139bc1cd991c8c3fea00ac5030cb93411268ff,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5,304,5,0.016447368421,1,0.016447368421
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",ac1bad0482151fd2bdff8d267965037c3baf63c50be8c8b817daaee58f897ab4,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,4,304,3,0.009836065574,0.75,0.009868421053
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",c764e618afb161cf902ab924f10f0e8829d9dd602152be34e32af3519f3ac4c3,Mafia,TWFmaWE=,35e95dfecfe2f6b88dd601cc1a2dcc2bea763f6d757419fe9a390a80ab025997,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,304,2,0.006578947368,1,0.006578947368
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",c793f18fe3b146853896b0974699699c5943f76c4798ced1b2999140c7106ef2,History,SGlzdG9yeQ==,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,7,304,7,0.023026315789,1,0.023026315789
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,dd75fda1d9a363941d043124b92bf503fcda00d042801cb6883c589880f6f9b5,young adult,eW91bmcgYWR1bHQ=,121e88b50170f461a41818c6a55d51d6b0513fc925bea7625a6ce689951d3aea,304,2,2,0.006578947368,0.006578947368,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",d1b0d447795d70fefb3dbc64d786a4665f26d926df4e78eac1069a13fbdf009d,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,f2bf7dd6b21b797c27bc88186936bc39857dbe18138f8d4b2690f3e14f920d0b,古言,5Y+k6KiA,eb5d6c5c4a8e0b993e8b02786a566e5141fd247df39d566b9632a832b2369fb8,304,2,2,0.006578947368,0.006578947368,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",090bf072e577b7f12df9d8deaeb3444603d392b2ee87ed241ed800b528007290,LGBT+,TEdCVCs=,e82b54800c798ebb021135f88e2cff0e6d3e47e91823700315eaa27295a3de47,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1,269,1,0.003717472119,1,0.003717472119
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",3ae1131de25fcaf4cb75c4e10cd17b9d56dca18a862511c0a12954cbc708027e,로맨스,66Gc66eo7Iqk,42863a5fac8bae1259be58314508de779d83c7d4cd942137f4f31dac1b2f69b2,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,84,269,84,0.312267657993,1,0.312267657993
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",3cf0e5200eb53d36a73b512e7db7d4b4d2dea3b5498552f05d59c843b553d87c,재벌,7J6s67KM,43bafa88360722472faf8e137ffe1f212f859b9fb61eeb597ad78453a6199d34,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,20,269,20,0.074349442379,1,0.074349442379
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",3f9cd2691065567f2ed4711b7d857e6cc6eb5146395d7e13c5ef7b78d168984e,단편 소설,64uo7Y64IOyGjOyEpA==,ae98ce83f166a5d349b75ebd7392d10d1dfe450c34177bd85f906f8f9428fc4a,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1,269,1,0.003717472119,1,0.003717472119
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",470cf26f6f9ab4c7566cbf07ecdc556bff079b52c070d4a1917f97322551e83d,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,a3a85f59616d99a784c9020889181534567116a87be15d624f11d6f9a78b25b3,현대,7ZiE64yA,e86946df1aed0f8fc3a4f8c652fa7c7b94e8fc3fc3ce8cc35c42bcf3e1b13dad,2,108,1,0.009174311927,0.5,0.009259259259
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",470cf26f6f9ab4c7566cbf07ecdc556bff079b52c070d4a1917f97322551e83d,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,d122273518e9b945682d096dd7b105c26d5898f6558baac107d828e68e7f36f2,모험,66qo7ZeY,0c049d153295cdda041fdf3d2b01c57b21b6f01f8adaf3019d18907c41e0ef49,2,1,1,0.5,0.5,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",660642851592cc41d85e478165697a95beb3f064cf6b8fa046f35c2688240a61,늑대 인간,64qR64yAIOyduOqwhA==,ddc0b5d892c628a593e591e6b007ac6ee06e1ed5c06d7b2840211a6799028af9,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,29,269,29,0.10780669145,1,0.10780669145
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",789bb3cd09f21e0b9b4958897da7f88557590adb73c4020d59720af5f50c98f9,환상,7ZmY7IOB,b95273d9dfd66a9ec452c0c994e0cae5fb22d864a107426d0de1919d03fcec48,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,4,269,4,0.014869888476,1,0.014869888476
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",9cd8d332c26fd8e624155be0fff3416e75c9f27c1293bba3c03e8fac6820b760,판타지,7YyQ7YOA7KeA,0bef9d1c5113f4a1fb821b210641ba9307043b81b8b505a1db9bae1886b6bac1,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,10,269,10,0.03717472119,1,0.03717472119
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",a3a85f59616d99a784c9020889181534567116a87be15d624f11d6f9a78b25b3,현대,7ZiE64yA,e86946df1aed0f8fc3a4f8c652fa7c7b94e8fc3fc3ce8cc35c42bcf3e1b13dad,b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,108,269,107,0.396296296296,0.990740740741,0.397769516729
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,c637bdd573feedbffff714e3f42b6d3997363320b890cb2540fc664963aadfee,공포,6rO17Y+s,6c82c24828d233714fc1594755987cd26d47abf36fcac589a69693e7cc70adfd,269,2,2,0.007434944238,0.007434944238,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,f393b18cfc35cef6fd690030fc43a5402f8732b537286a01fbad4a428b9aaaca,역사,7Jet7IKs,4f5275b217d6318a84049173adfd7508bfd66de2748a80cb21812ea349d20adb,269,7,7,0.026022304833,0.026022304833,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,f5e53dcdc7acb50d3f0ae53d7b04db8e4e84739ae289b57aadb5222565ec88e3,마피아,66eI7ZS87JWE,6ad8462e02e0bb08f0c2491d0846b456ffc7c270ffe3f6fa97d88962a8a31f08,269,4,4,0.014869888476,0.014869888476,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",172a356f6e7e09982f014ff83d6ca7ce00bd32ac16e4e022f8920cad7e0207f1,Kasaysayan,S2FzYXlzYXlhbg==,4b89afa4ce21ad5a2121ce78ab6b28b6d283f4cce72eb01cf4f6da6829045206,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,4,145,4,0.027586206897,1,0.027586206897
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",2c71e5466ee4b029d4478b5117dd037a4f9be825118f980214ab3eb9ebb4d436,Pantasya,UGFudGFzeWE=,66b9bc0bab6ba793d4a2212299fc3404c24f4d5ce0e08c28cb39464b3623dbc9,4c0b5ae77bef1cf45bfba46f0e2aeb44bae5494e15ea6ed20a41b740a05b56c0,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,5,7,1,0.090909090909,0.2,0.142857142857
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",2c71e5466ee4b029d4478b5117dd037a4f9be825118f980214ab3eb9ebb4d436,Pantasya,UGFudGFzeWE=,66b9bc0bab6ba793d4a2212299fc3404c24f4d5ce0e08c28cb39464b3623dbc9,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,5,145,4,0.027397260274,0.8,0.027586206897
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",431e0dea46725f221474d5d70d15072fc03f8c86a88d65e3ec288ddd2ee1a37c,Pakikipagsapalaran,UGFraWtpcGFnc2FwYWxhcmFu,eab23911d26b5daa779c2802c952a6a69a01338daf903fc67211df04206caff1,4c0b5ae77bef1cf45bfba46f0e2aeb44bae5494e15ea6ed20a41b740a05b56c0,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,4,7,4,0.571428571429,1,0.571428571429
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",44ee047e0986a3d1d0fd1abe604013f478e607b71cd389a0b4455a216eb0dae9,Werewolf,V2VyZXdvbGY=,a2a5639765ce5eeb57d4f26e990f98d8bc802ce843882d5c6ee530abf45c39ef,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,145,2,0.013793103448,1,0.013793103448
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",4c0b5ae77bef1cf45bfba46f0e2aeb44bae5494e15ea6ed20a41b740a05b56c0,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,814a6a021cae6d8a6b43d866dfcbac0e7e1e7c24fe044ccf350080f2e5391bff,Makabago,TWFrYWJhZ28=,f199b82e4fbfcb6fe3a0729b709a8ff4758744e7bdc2d3925d04230c85239c96,7,42,1,0.020833333333,0.142857142857,0.02380952381
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",4c0b5ae77bef1cf45bfba46f0e2aeb44bae5494e15ea6ed20a41b740a05b56c0,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,e700a1d6a665bb1ea143f7b999fa651672d79b405908b6c8ec0bf24434672464,Pag-ibig,UGFnLWliaWc=,9dfd3dd97c9265d963ec308100fa1665aa36f9ebb6ed40be9195e82ae65c12a0,7,74,1,0.0125,0.142857142857,0.013513513514
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",814a6a021cae6d8a6b43d866dfcbac0e7e1e7c24fe044ccf350080f2e5391bff,Makabago,TWFrYWJhZ28=,f199b82e4fbfcb6fe3a0729b709a8ff4758744e7bdc2d3925d04230c85239c96,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,42,145,41,0.280821917808,0.97619047619,0.28275862069
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",a501cb3c147bfad716ca7aeb3b57c34f99e9a0e0eb5b9e2b204389e405b0c111,Bahaghari,QmFoYWdoYXJp,4ffd7987495586a99c2f8fa377656e470cc44b4a11dbcda72d82cf72041f08f0,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,145,2,0.013793103448,1,0.013793103448
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",bb46045443810312e65abd03b30d4342deacdeeef4cd5eb68ec64d598c732180,Mafia,TWFmaWE=,35e95dfecfe2f6b88dd601cc1a2dcc2bea763f6d757419fe9a390a80ab025997,c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1,145,1,0.006896551724,1,0.006896551724
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,d1eba41f794a810c660588cc49a599ddc21eec3fc83e24fb2644aa379025b00b,Young Adult,WW91bmcgQWR1bHQ=,8adc01b58aab3725c9d51afdab68e091b6705d5026c2bbf36f784ceed214e092,145,4,4,0.027586206897,0.027586206897,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,df086ce075ac44b3d1c9afaaa9e6f3403789ebbe4463d8b35465073245e54e24,Katakutan,S2F0YWt1dGFu,4779f205330c073cb376a03e72947e984b79dcbbfed6352584ce7eb2589387d0,145,3,3,0.020689655172,0.020689655172,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,e3b9ab494a1126ec8d4d4244ea7977d564dc79c7cda551891029bad0b7c20c2a,Bilyonaryo,QmlseW9uYXJ5bw==,66c227b873dba6fb7541c2c4f5d48ffff80eec247962c2b7a7240691524cd1bd,145,11,11,0.075862068966,0.075862068966,1
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,e700a1d6a665bb1ea143f7b999fa651672d79b405908b6c8ec0bf24434672464,Pag-ibig,UGFnLWliaWc=,9dfd3dd97c9265d963ec308100fa1665aa36f9ebb6ed40be9195e82ae65c12a0,145,74,73,0.5,0.503448275862,0.986486486486
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",089d068d26f8012f0aa6aeb28c93c57187491e0983c17b531d48b5f928c7795f,Jugend,SnVnZW5k,ec168c55ad764b60cb98f7a2ac5b6d8a34a01b53565e34177081a834ad2bec1d,bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,2,167,2,0.011976047904,1,0.011976047904
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",2507c35e8d7b3a7b66c6f2410eca3d57fd4910c273130c5332f6807b163ed1d5,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,bf222e9199ef8bf94538a2f1f840f8b40aee14c68cb82d50ba7fc9032867b829,女频,5aWz6aKR,d9867749ec31f19fe7bfa4a782791bb108a8c9bc80653d481d3f1110f260cebb,1,167,1,0.005988023952,1,0.005988023952
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",3d76c987a6642c94058403a5cfe2d62119bfa445ab6b776bb600b4c68c764ab5,Abenteuer,QWJlbnRldWVy,0a0a57f3637eda640a92c94b41888d053e54299402235834b07d0bfae015fe25,408b07ece14759ed92e24289f7d711c0e6ce55d702a6fdd45b8bdd5ffa601152,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,1,4,1,0.25,1,0.25
changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""16\""]"",[""string"",""德语""]]",408b07ece14759ed92e24289f7d711c0e6ce55d702a6fdd45b8bdd5ffa601152,男频,55S36aKR,e74d73d99251bb2b99c02896258d9fbcd9817488f6538674fda26534b0b450ac,e93d6b2a00c66a9f4f193e1c98fec133caf2815ed8e6120911b3d2c5860b8507,Modern,TW9kZXJu,eef6c7f6ddd4067eb8afcea1a2104116ed5c09287b11433ed96a2b3c47cbb55c,4,76,3,0.038961038961,0.75,0.039473684211
